Id_com2017,Surfbati,Surfparc,Surfcons,Maison,Appart,Pro,Divers,Cumul,Dens_cons
61231,831,12430.61,12430.61,4,0,1,0,5,4.02233
61232,9809.25,132354.81,113482.62,53,3,3,0,59,5.19903
61233,2293,127274.7,34307.64,17,0,0,0,17,4.95516
61234,14484.63,115386.21,98909.31,81,0,6,1,88,8.89704
61237,1192.63,47986,22507.72,10,0,1,0,11,4.88721
61238,78.75,877,871.376,1,0,0,0,1,11.4761
61240,2072,34029.47,18879.61,9,0,1,0,10,5.29672
61241,2658.75,47793,38047.42,26,0,0,0,26,6.83358
61242,1078.25,33351,25162.59,11,0,0,0,11,4.37157
61243,16535,232838.04,197220,81,0,4,1,86,4.36061
61244,896.125,50327,33110.53,9,0,0,0,9,2.71817
61248,7526,59882.17,45315.2,21,0,6,0,27,5.95827
61251,480,14374.3,14374.3,3,0,0,0,3,2.08706
61252,279,6005.95,6005.95,2,0,0,0,2,3.33003
61255,1017,14461.46,14461.46,4,3,3,0,10,6.91493
61256,444,7685.17,7685.17,3,0,0,0,3,3.90362
61257,572,6224.62,6224.61,4,0,0,0,4,6.42611
61258,5122,25190.11,25190.1,16,11,6,0,33,13.1004
61259,191,20696.8,6575.98,2,0,0,0,2,3.04137
61260,5425.5,134179.01,98441.77,43,0,1,0,44,4.46965
61261,947,101921.7,12450.99,4,0,0,0,4,3.2126
61262,606.5,24027,13918.16,7,0,0,0,7,5.0294
61263,1357,22858.32,22858.32,7,0,1,0,8,3.49982
61264,90,1700,1689.1,1,0,0,0,1,5.92032
61265,764,22767.05,22767.04,6,0,0,0,6,2.63539
61266,523.75,7153,7107.13,4,0,0,0,4,5.62815
61267,1587.88,32274.62,27834.04,14,0,0,0,14,5.02981
61268,918,15990.45,9169.62,4,0,0,0,4,4.36223
61269,4037,56554.53,56554.5,27,0,1,0,28,4.95098
61271,400.625,19768,8174.24,4,0,0,0,4,4.89342
61273,64,11280.1,2478.22,1,0,0,0,1,4.03515
61274,1206.38,25558,25394.09,12,0,0,0,12,4.72551
61275,7180,141603.01,80199.79,31,9,20,0,60,7.48132
61276,280.25,6561,2639.96,2,0,0,0,2,7.57587
61277,2202,154389.72,39328.88,14,1,1,0,16,4.06826
61278,19733.75,226329.82,199892.01,129,1,4,0,134,6.70362
61279,3885,31451.06,31451.05,30,0,0,0,30,9.53863
61281,1568.75,43695,36691.18,13,0,0,0,13,3.54309
61283,1053,30231,21012.38,9,0,1,0,10,4.7591
61284,611,21374.07,12922.62,5,0,0,0,5,3.86918
61285,3451.75,70407,65678.07,34,0,0,0,34,5.17677
61286,339,4485.73,4485.73,0,0,1,0,1,2.22929
61287,4882,65981.14,62263.28,26,1,2,0,29,4.65764
61288,4621.25,110371,78708.47,44,0,1,0,45,5.7173
61289,286.25,32013,8684.94,2,0,1,0,3,3.45425
61290,335,14823.22,4533.04,2,0,0,0,2,4.41205
61291,100,8515,921.054,0,0,1,0,1,10.8571
61292,6942.75,253653.03,142700.9,29,3,7,0,39,2.73299
61293,28803,148406.22,146777.6,135,32,28,2,197,13.4217
61294,6387.88,75860.48,62208.16,52,0,5,1,58,9.32354
61295,1063.88,19112.68,19112.68,8,0,0,0,8,4.1857
61297,4762,155653.14,42220.69,18,0,3,1,22,5.21072
61298,1056,21409.9,15979.12,9,0,0,0,9,5.63235
61299,1444.75,53116,35258.43,15,0,0,0,15,4.2543
61300,2020.13,58499.08,27296.08,12,2,2,0,16,5.86165
61301,1725.13,68243.79,24510.32,11,0,0,1,12,4.8959
61302,354.375,21628,9466.9,3,0,0,0,3,3.16894
61303,5045.25,82799.8,65229.18,42,0,1,1,44,6.74545
61304,3349,70858.09,45663.8,22,0,0,0,22,4.81782
61307,930,26229.64,22204.76,7,0,0,0,7,3.15248
61308,465,5458.89,5458.89,3,0,0,0,3,5.49562
61309,11138.88,304102,229273.14,112,0,6,1,119,5.19032
61310,3209.25,60690.02,37480.7,19,0,2,0,21,5.60288
61311,415.5,27703,5840.3,4,0,0,0,4,6.84896
61314,5486.5,230347.15,56108.98,30,0,1,0,31,5.52496
61316,764,84366,13121.31,6,0,1,0,7,5.33483
61317,781,49955.53,12084.97,4,0,0,0,4,3.3099
61319,675.5,14012,13922.14,6,0,0,0,6,4.30968
61321,2210,21208.92,21208.93,18,0,0,0,18,8.48699
61322,737.875,13971.95,13971.94,6,0,0,0,6,4.29432
61323,779.375,29196,16688.29,8,0,0,0,8,4.79378
61324,7788.88,120348.99,79962.41,41,7,5,0,53,6.62811
61326,1265,11357.91,11357.91,10,0,4,0,14,12.3262
61327,1873.5,49465.75,13587.69,2,3,0,0,5,3.6798
61328,402.75,31624,10940.38,4,0,3,0,7,6.39832
61329,7310,275889.17,66046.36,45,0,2,0,47,7.11621
61330,166,8024.25,2979.68,1,0,0,0,1,3.35606
61331,722.75,29750,18189.59,7,0,0,0,7,3.84835
61332,1645,31146.77,31146.79,10,0,1,1,12,3.85272
61333,271,5829,5791.62,1,0,0,1,2,3.45327
61336,1953,44270.36,17604.99,1,0,3,0,4,2.27208
61339,18041.88,329414.75,230835.54,84,2,8,0,94,4.07216
61341,19612.88,239331.69,195070.32,78,0,7,1,86,4.40867
61342,6012,80660.17,52998.79,47,0,0,0,47,8.86813
61344,7861.63,72524.71,69741.78,54,6,3,0,63,9.03332
61345,14603.38,194769.87,170633.08,70,1,12,0,83,4.86424
61346,575,56920,16455.51,6,0,0,0,6,3.6462
61347,494,15100.91,15100.92,4,0,0,0,4,2.64885
61348,2405,55389.8,34962.02,15,0,0,0,15,4.29037
61349,474,9715.88,5788.21,3,0,0,0,3,5.18295
61350,792,10010.91,9221.98,3,0,0,0,3,3.2531
61351,1435.63,156961,35204.97,11,0,0,0,11,3.12456
61352,1174,35366.94,10149.76,0,0,1,0,1,0.985245
61357,271.25,46137,3494.45,4,0,0,0,4,11.4467
61358,1086,26297.26,12850.31,6,0,0,0,6,4.66915
61360,43,26080,2136.21,0,0,0,0,0,0
61361,1030.13,37208.7,31186.71,6,0,0,0,6,1.9239
61362,7034.25,103562.65,86675.87,27,1,3,0,31,3.57654
61363,472.125,13297.94,8609.07,3,0,0,0,3,3.4847
61365,3049,124248.38,34655.06,18,0,2,0,20,5.77116
61366,105,22013,6366.69,2,0,0,0,2,3.14135
61367,326,2985.14,2985.15,1,0,1,1,3,10.0498
61369,10835,365108.94,140940.57,68,6,3,1,78,5.53425
61370,1344.38,36922.73,26995.35,5,1,1,0,7,2.59304
61371,178.75,2957,2938.03,2,0,0,0,2,6.80727
61372,72,72.9995,72.9995,1,0,0,0,1,136.987
61373,1839,39016.29,26703.3,12,0,1,0,13,4.86831
61374,321.25,7874,7823.5,3,0,0,0,3,3.8346
61375,10047,231963.77,129130.74,67,0,1,0,68,5.26598
61376,7782.13,122426.94,119208.41,47,2,1,0,50,4.19433
61379,586.5,18799,16879.05,5,0,2,0,7,4.14715
61382,6451,80166.64,65246.22,38,6,2,0,46,7.05022
61383,513,8276.96,8276.96,3,0,0,0,3,3.62452
61384,843,106275.6,21164.56,6,0,0,0,6,2.83493
61385,4038,199340.33,74426.11,28,0,0,0,28,3.76212
61386,3103,176655.11,40605.34,27,0,0,1,28,6.89564
61387,4593.75,76530.52,34994.22,21,0,4,0,25,7.14404
61388,683,12519.08,12519.08,3,0,0,0,3,2.39634
61389,3445,197551.55,33256.65,17,0,1,1,19,5.71314
61390,348,3897.86,3897.87,3,0,0,0,3,7.69652
61391,28798,270159.53,177282.89,155,87,11,0,253,14.271
61392,533.875,22677,17037.04,5,0,0,0,5,2.93478
61393,727,28418.6,16780.45,5,0,0,0,5,2.97966
61394,2881,66824.86,54888.32,19,0,2,0,21,3.82595
61395,873.875,37548.57,29815.45,7,0,0,0,7,2.34778
61396,1287,4328.42,4328.42,1,0,2,0,3,6.93094
61397,32665.5,296444.11,276800.45,196,37,25,0,258,9.32079
61399,110.625,6000,3348.38,1,0,0,0,1,2.98651
61400,2783,51912.15,24751.61,22,0,2,1,25,10.1004
61401,1567,49682.36,31823.76,8,0,0,0,8,2.51385
61402,2068.63,76894.16,40541.4,11,0,1,0,12,2.95994
61403,1764,83756.61,25506.27,10,0,0,0,10,3.92061
61404,11897,94764.08,80402.38,47,0,11,0,58,7.21372
61405,1759.38,25950.45,17788.87,13,0,1,0,14,7.87009
61406,1073,17450.05,17450.04,7,0,0,0,7,4.01145
61407,4777,70584.71,70584.77,31,0,3,0,34,4.8169
61408,1584,38439.98,31691.46,11,0,0,0,11,3.47097
61411,1194,38659.94,23549.2,7,0,1,0,8,3.39714
61412,4846,62973.91,58751.08,19,9,6,0,34,5.78713
61413,206.25,3770,3745.82,2,0,0,0,2,5.33928
61414,18569,162452.91,162452.89,44,5,12,0,61,3.75493
61415,4326,176035.05,68127.19,18,0,3,1,22,3.22925
61418,1504,32201.98,19532.47,10,0,0,0,10,5.11968
61419,1056.88,13677,12068.11,6,0,0,0,6,4.97178
61420,241.875,5242,5208.38,2,0,0,0,2,3.83996
61421,4523,359974.13,64149.56,24,0,1,1,26,4.05303
61422,7637,192934.27,87558.26,30,4,5,2,41,4.6826
61423,6046.88,87363.49,72677.53,47,2,0,0,49,6.74211
61424,1646.5,167021,22904.16,13,0,2,0,15,6.54903
61425,611.75,13182.11,8660.05,3,0,0,0,3,3.46418
61426,2300.25,31608.64,31608.63,11,0,1,0,12,3.79643
61427,417.125,75414,8844.91,5,0,0,0,5,5.65297
61429,4254,88521.54,45780.41,30,6,1,0,37,8.08206
61432,1219.5,41054.74,30427.6,8,0,1,0,9,2.95784
61433,1549,52912.25,29570.28,10,0,0,0,10,3.38177
61435,2137,117905.7,53986.47,13,0,0,0,13,2.40801
61436,1479,36905.93,36905.95,13,0,0,0,13,3.52247
61438,997,162558.94,24732.71,6,0,1,0,7,2.83026
61439,1033,15797.48,15797.44,0,0,1,0,1,0.633014
61440,24982.75,164108.37,141085.59,51,0,14,0,65,4.60713
61442,1545.38,27501.64,27501.65,10,0,0,0,10,3.63615
61443,6233.13,99306.93,87926.4,38,4,9,0,51,5.80031
61444,1649,48467.46,30541.05,4,0,2,0,6,1.96457
61445,3261.88,62239,49062.32,31,0,1,0,32,6.52232
61446,402,114021.92,6644.34,3,0,0,0,3,4.51512
61447,15409,160597.93,135454.62,68,76,12,0,156,11.5168
61448,2826.75,61347,55816.72,23,0,1,0,24,4.29979
61450,1001.75,231116.49,16873.74,3,0,0,0,3,1.77791
61451,3233.5,115555,63213.48,27,0,0,0,27,4.27124
61452,1696,121915.57,28725.48,9,0,0,0,9,3.13311
61453,838,19177,12358.24,6,0,2,0,8,6.47342
61454,3159.5,95111.94,46460.47,17,0,4,0,21,4.51997
61456,46552,299200.99,273805.04,102,7,29,1,139,5.0766
61457,23905,147867.76,127228.99,29,2,4,1,36,2.82954
61459,3794,139882.36,63564.09,18,0,3,0,21,3.30375
61460,3750.63,113822,68551.53,25,11,10,0,46,6.71028
61461,1013,104272.85,12515.74,2,0,2,1,5,3.99497
61462,38682,294595.81,271502.75,68,0,8,1,77,2.83607
61463,22772.5,525091.19,253840.03,138,0,8,2,148,5.83044
61464,33796,449593.37,228101.49,72,138,40,5,255,11.1792
61466,13196,105493.21,102907.78,92,1,2,0,95,9.23157
61467,2808,117693.05,46977.89,15,0,2,0,17,3.61872
61468,741,13248.26,7353.11,3,0,1,0,4,5.43987
61472,1477,17742.36,17742.34,8,0,1,0,9,5.07261
61473,1978.25,33180,32967.21,19,0,2,0,21,6.36997
61474,20594.5,541027.68,321637.46,169,0,7,1,177,5.50309
61475,4752,130146.71,63548.59,35,0,1,0,36,5.66496
61476,1688,28614.82,25648.96,14,0,0,0,14,5.45831
61479,562,13911,11193.75,4,0,1,0,5,4.46678
61480,1606,34363.04,34363,7,0,2,0,9,2.6191
61481,244.75,4500,4471.14,2,0,0,0,2,4.47313
61482,4243.75,50994.48,50994.48,31,0,0,0,31,6.07909
61483,17754.13,366620.22,188419.64,77,99,13,0,189,10.0308
61484,36852.13,435033.66,227943.64,90,2,11,1,104,4.56253
61485,846.875,30026,21646.29,9,0,0,0,9,4.15776
61486,21549.25,485898.4,389624.81,158,12,17,1,188,4.82515
61487,2612.63,44358.11,35844.93,15,0,1,0,16,4.46367
61488,246,3234.52,3234.51,2,0,0,0,2,6.18331
61490,1459,29033,28846.81,11,0,1,1,13,4.50656
61491,13960.38,336093,229206.56,150,18,10,0,178,7.76592
61492,460.375,27778,11662.72,3,0,1,0,4,3.42973
61493,2826,415063.4,50370.97,1,0,13,0,14,2.77938
61494,9172,44731.75,44731.74,40,0,4,0,44,9.83642
61497,30523,414839.83,193375.37,83,22,34,0,139,7.18809
61498,507,3155.6,3155.61,3,0,0,0,3,9.50689
61499,986,123133.09,11318.78,7,0,0,0,7,6.18441
61500,90.625,3119,3099,1,0,0,0,1,3.22685
61501,749.375,15219,15121.4,7,0,0,0,7,4.6292
61502,391,12783.38,6173.37,2,0,0,0,2,3.23972
61503,391,97504,13178.93,4,0,1,0,5,3.79393
61505,740.75,17441,10192.21,4,0,1,0,5,4.90571
61507,2097,40158.94,31043.24,15,0,0,0,15,4.83197
61508,16889,208404.15,132413.11,54,36,13,0,103,7.77869
61510,3127,53406.92,40809.89,16,0,1,0,17,4.16566
61512,526,7744.64,7744.64,0,0,2,0,2,2.58243
76001,11409.13,124437,105307.54,97,2,3,0,102,9.68592
76002,4798.38,124483.4,122248.68,50,0,4,0,54,4.41723
76004,3495.63,41426.35,41426.38,21,1,2,0,24,5.79341
76005,14758,87563.1,84005.93,106,172,5,1,284,33.8071
76006,1494.38,20800.29,20800.27,13,0,0,0,13,6.24992
76007,3375,37074.72,37074.88,22,0,0,0,22,5.93394
76008,3767.38,30646.35,30646.36,29,0,4,0,33,10.768
76009,2518.38,31947.32,31947.28,23,0,0,0,23,7.19936
76010,2523.25,35299.16,35299.22,21,0,0,0,21,5.94914
76011,1196.5,17544.89,17544.87,8,0,1,1,10,5.69967
76012,1036,18252.8,18252.88,6,0,0,0,6,3.28715
76013,10234.88,145277.59,138526.59,67,7,1,0,75,5.41412
76014,9186,104518.6,92700.69,52,4,4,0,60,6.47244
76015,3421.13,59051.25,39284.02,22,0,0,0,22,5.60024
76016,717,13123.23,13123.27,6,0,0,0,6,4.57203
76017,6344.25,89194.05,81549.43,22,0,2,0,24,2.943
76018,10869.38,158467.2,151613.71,78,1,6,0,85,5.60635
76019,2641,54077.43,39686.78,18,0,1,0,19,4.78749
76020,11527.5,155746.78,103242.17,86,0,4,0,90,8.71737
76021,5344.5,62914.04,62913.99,47,0,0,0,47,7.47052
76022,755,19801.67,11972.08,4,0,0,0,4,3.34111
76023,1745.63,32037.78,32037.89,16,0,0,0,16,4.99409
76024,864,15668.09,15668.07,6,0,0,0,6,3.82944
76025,1787,9852.51,9852.51,8,0,1,0,9,9.13472
76026,42272.13,186229.99,167985.2,32,46,18,3,99,5.89338
76028,1488,28043.83,26128.46,10,0,0,0,10,3.82724
76029,714.25,13843.88,11332.54,6,0,0,0,6,5.29449
76030,4019.25,46877.38,46877.57,27,0,2,0,29,6.18633
76032,1746,36249.43,22562.43,10,0,0,0,10,4.43215
76033,3679.63,44555.7,44555.64,32,0,0,0,32,7.18203
76034,17189.38,147114.15,147114.14,98,21,14,0,133,9.0406
76035,13354.25,61494.03,61494.01,12,16,10,1,39,6.34208
76036,5392.88,67284.3,67284.35,43,0,2,0,45,6.68803
76038,3075.63,51100.75,41368.26,23,0,0,0,23,5.55982
76039,8814.38,88145.55,62357.49,44,0,1,0,45,7.21645
76040,1348.25,24225.08,24225.02,11,0,1,0,12,4.95356
76041,4032.88,56941.11,56941.1,25,0,3,0,28,4.91736
76042,248,3701.87,3701.85,2,0,0,0,2,5.4027
76043,8967.88,127186.05,83407.01,80,0,2,0,82,9.83131
76045,2916.5,80499.25,60554.95,26,5,0,0,31,5.11932
76046,4137.13,47658.77,47658.79,37,0,0,0,37,7.76352
76047,1197.38,12621.14,12621.16,4,0,0,0,4,3.16928
76048,1437.75,31979.96,22022.68,8,0,0,0,8,3.63262
76049,1042,14969.29,14969.3,9,0,0,0,9,6.0123
76050,6887.25,97712.23,88321.33,69,0,2,0,71,8.03883
76051,8281.88,93657.2,82898.91,45,9,7,0,61,7.35836
76052,1517.13,17625.02,17624.91,11,0,0,0,11,6.24117
76053,224,3020.56,3020.56,2,0,0,0,2,6.62128
76054,1246,204311.29,18639.35,11,0,0,0,11,5.90149
76055,1319.13,16662.2,16662.18,13,0,0,0,13,7.8021
76056,4198,87099.4,49127.22,39,1,0,0,40,8.14213
76057,118912.26,558092.62,547212.03,268,131,54,0,453,8.27833
76058,998.75,10623.8,10623.78,9,0,0,0,9,8.47156
76059,4780.75,62973.89,56352.98,31,0,0,0,31,5.50104
76060,3708.38,56130.54,56130.67,31,0,0,0,31,5.52283
76062,2020,37495.57,35512.15,15,0,0,0,15,4.22391
76063,4294.5,67284.16,65662.53,35,0,0,0,35,5.33028
76064,5319.88,48496.95,48496.83,36,0,0,0,36,7.42317
76065,2264.88,29816.48,29816.48,23,0,0,0,23,7.71386
76066,2130.5,12439.5,12439.47,8,0,1,0,9,7.23504
76067,5113.63,81927.93,81928.04,39,9,0,0,48,5.8588
76068,3964.38,83451.14,48136.39,32,0,0,0,32,6.64778
76069,16328.63,124184.59,88783.15,81,6,3,0,90,10.1371
76070,1619,28462.65,28462.66,14,0,2,0,16,5.6214
76071,1848.38,30546.19,30546.16,15,0,0,0,15,4.9106
76072,12830.13,208226.74,150250.95,89,0,3,0,92,6.12309
76075,1852.38,22010.05,22010.01,16,0,0,0,16,7.26942
76076,2770,40468.79,28873.05,15,0,0,0,15,5.19516
76077,1259.5,40869.37,27523.85,10,0,0,0,10,3.63321
76079,1727.75,17278.25,17278.29,18,0,0,0,18,10.4177
76082,6512,132422.77,84491.26,37,0,1,0,38,4.49751
76083,313.625,5917.99,5917.99,3,0,0,0,3,5.06929
76084,707.25,8573.12,8573.09,9,0,0,0,9,10.498
76085,1461.38,35020.86,35020.9,12,0,0,0,12,3.42653
76086,3033.38,46669.65,40503.4,15,0,0,0,15,3.70339
76087,2710.38,47709.31,47709.39,28,0,1,0,29,6.07847
76088,3859.25,45275.57,41789.51,17,0,1,0,18,4.3073
76090,6415.75,71053.51,71053.42,49,0,1,0,50,7.03696
76091,2421,34017.77,34017.8,19,0,0,0,19,5.58531
76092,3247,26584.17,26584.27,24,0,0,0,24,9.0279
76093,2935.75,72426.39,48696.66,28,0,0,0,28,5.74988
76094,1361,31207.6,26081.62,10,0,0,0,10,3.83412
76095,17374.75,101570.36,82739.39,50,49,11,0,110,13.2948
76096,7461,119686.55,94743.03,47,0,1,0,48,5.06634
76097,932,28159.87,9830.98,5,0,1,0,6,6.10315
76099,3611.13,63989.65,54543.27,21,0,3,0,24,4.40018
76100,8315,140583.76,107913.94,54,1,1,1,57,5.28199
76101,17518.38,113895.56,113895.44,103,25,11,0,139,12.2042
76103,8471,36452.29,36452.32,27,110,4,1,142,38.955
76104,982,11777.52,11777.58,7,0,0,0,7,5.9435
76105,14427,98263.34,77159.26,20,0,1,0,21,2.72164
76106,3800.75,49337.52,49337.58,28,0,0,0,28,5.67519
76107,4835.25,81343.26,70198.89,32,1,2,0,35,4.98583
76108,78608.75,516055.99,447797.8,253,307,74,1,635,14.1805
76109,1783.13,67153.17,64798.64,9,1,2,0,12,1.85189
76110,2589.38,38537.48,38537.56,31,0,0,0,31,8.0441
76111,2427.63,26793.62,26793.66,20,0,0,0,20,7.46445
76112,2330.25,49340.58,30029.98,19,0,1,0,20,6.66001
76113,3259.63,39318.22,39318.15,29,0,0,0,29,7.37573
76114,32644,255344.91,188192.49,99,179,31,1,310,16.4725
76115,5468.13,70939.93,55267.09,35,0,0,0,35,6.33288
76116,35090.63,231369.52,215947.76,268,0,11,0,279,12.9198
76117,8418.5,204263.16,108344.4,52,0,1,0,53,4.89181
76118,894,12834.91,12834.85,3,0,0,0,3,2.33739
76119,644,19403.78,8926.77,4,0,0,0,4,4.4809
76120,1825.88,55090.34,28862.9,13,0,0,0,13,4.50405
76121,2109.75,35073.66,27223.14,19,0,0,0,19,6.97936
